31082018,100,11,cicloruta,Norte,Sur,11:00:17,2,68,9,10,0,2,3,21,0,
31082018,100,11,cicloruta,Norte,Sur,11:15:18,1,74,9,11,0,0,2,33,0,
31082018,100,11,cicloruta,Norte,Sur,11:30:17,2,86,11,11,0,2,4,22,0,
31082018,100,11,cicloruta,Norte,Sur,11:45:16,4,70,9,7,0,4,2,25,0,
31082018,100,11,cicloruta,Sur,Norte,11:00:17,0,0,0,0,0,0,0,27,0,
31082018,100,11,cicloruta,Sur,Norte,11:15:18,0,0,0,0,0,0,0,16,0,
31082018,100,11,cicloruta,Sur,Norte,11:30:17,0,0,0,0,0,0,0,24,0,
31082018,100,11,cicloruta,Sur,Norte,11:45:16,0,1,0,0,0,0,0,26,0,
31082018,100,11,cicloruta+calzada,Norte,Sur,11:00:17,9,160,45,55,1,2,6,27,0,
31082018,100,11,cicloruta+calzada,Norte,Sur,11:15:18,5,159,32,43,0,2,4,30,0,
31082018,100,11,cicloruta+calzada,Norte,Sur,11:30:17,7,180,40,40,1,2,8,23,0,
31082018,100,11,cicloruta+calzada,Norte,Sur,11:45:16,12,147,26,36,0,3,4,28,0,
31082018,100,11,cicloruta+calzada,Sur,Norte,11:00:17,4,92,10,18,0,1,3,26,0,
31082018,100,11,cicloruta+calzada,Sur,Norte,11:15:18,1,112,13,35,0,4,5,17,0,
31082018,100,11,cicloruta+calzada,Sur,Norte,11:30:17,12,86,14,30,0,0,8,22,0,
31082018,100,11,cicloruta+calzada,Sur,Norte,11:45:16,8,90,26,31,0,2,4,28,0,
