14092018,12,7,via_peatonal,Norte,Sur,06:00:00,44,0,0,0,0,0,0,5,0,
14092018,12,7,via_peatonal,Norte,Sur,06:15:00,51,0,0,0,0,0,0,13,0,
14092018,12,7,via_peatonal,Norte,Sur,06:30:00,56,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,06:44:59,66,0,0,0,0,0,0,18,0,
14092018,12,7,via_peatonal,Norte,Sur,06:59:59,51,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,07:14:58,51,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,07:29:58,73,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,07:44:58,120,0,0,1,0,0,0,9,0,
14092018,12,7,via_peatonal,Norte,Sur,07:59:58,157,0,0,0,0,0,0,8,0,
14092018,12,7,via_peatonal,Norte,Sur,08:14:57,170,1,0,0,0,0,0,14,0,
14092018,12,7,via_peatonal,Norte,Sur,08:29:57,113,0,0,0,0,0,0,14,0,
14092018,12,7,via_peatonal,Norte,Sur,08:44:57,140,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,08:59:57,119,0,0,1,0,0,0,9,0,
14092018,12,7,via_peatonal,Norte,Sur,09:14:57,99,1,0,0,0,0,0,7,0,
14092018,12,7,via_peatonal,Norte,Sur,09:29:55,104,0,0,0,0,0,0,13,0,
14092018,12,7,via_peatonal,Norte,Sur,09:44:55,120,0,0,1,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,09:59:55,120,0,0,0,0,0,0,10,0,
14092018,12,7,via_peatonal,Norte,Sur,10:14:55,153,0,0,1,0,0,0,15,0,
14092018,12,7,via_peatonal,Norte,Sur,10:29:55,138,0,0,1,0,0,0,9,0,
14092018,12,7,via_peatonal,Norte,Sur,10:44:55,171,0,0,0,0,0,0,10,0,
14092018,12,7,via_peatonal,Norte,Sur,10:59:54,154,0,0,2,0,0,0,9,0,
14092018,12,7,via_peatonal,Norte,Sur,11:14:54,148,0,0,1,0,0,0,11,0,
14092018,12,7,via_peatonal,Norte,Sur,11:29:53,192,0,0,0,0,0,0,10,0,
14092018,12,7,via_peatonal,Norte,Sur,11:44:53,168,0,0,3,0,0,0,17,0,
14092018,12,7,via_peatonal,Norte,Sur,11:59:53,224,0,0,2,0,0,0,11,0,
14092018,12,7,via_peatonal,Norte,Sur,12:14:53,212,0,0,1,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,12:29:52,271,0,0,0,0,0,0,7,0,
14092018,12,7,via_peatonal,Norte,Sur,12:44:52,254,0,0,0,0,0,0,9,0,
14092018,12,7,via_peatonal,Norte,Sur,12:59:52,302,0,0,1,0,0,0,5,0,
14092018,12,7,via_peatonal,Norte,Sur,13:14:51,294,0,5,3,0,0,0,2,0,
14092018,12,7,via_peatonal,Norte,Sur,13:29:51,298,0,0,0,0,0,0,3,0,
14092018,12,7,via_peatonal,Norte,Sur,13:44:51,345,0,0,0,0,0,0,1,0,
14092018,12,7,via_peatonal,Norte,Sur,13:59:51,272,0,0,0,0,0,0,8,0,
14092018,12,7,via_peatonal,Norte,Sur,14:14:50,249,0,0,2,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,14:29:50,239,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Norte,Sur,14:44:49,266,0,0,1,0,0,0,8,0,
14092018,12,7,via_peatonal,Norte,Sur,14:59:49,210,1,0,0,0,0,0,8,0,
14092018,12,7,via_peatonal,Norte,Sur,15:14:49,218,1,0,0,0,0,0,17,0,
14092018,12,7,via_peatonal,Norte,Sur,15:29:47,241,0,0,0,0,0,0,6,0,
14092018,12,7,via_peatonal,Norte,Sur,15:44:47,225,0,0,0,0,0,0,10,0,
14092018,12,7,via_peatonal,Norte,Sur,15:59:47,217,0,0,2,0,0,0,11,0,
14092018,12,7,via_peatonal,Norte,Sur,16:14:47,115,0,0,0,0,0,0,16,0,
14092018,12,7,via_peatonal,Norte,Sur,16:29:45,52,0,0,0,0,0,0,7,0,
14092018,12,7,via_peatonal,Norte,Sur,16:44:45,79,1,0,0,0,0,0,13,0,
14092018,12,7,via_peatonal,Norte,Sur,16:59:45,135,0,0,0,0,0,0,10,0,
14092018,12,7,via_peatonal,Sur,Norte,06:00:00,49,0,0,0,0,0,0,13,0,
14092018,12,7,via_peatonal,Sur,Norte,06:15:00,54,0,1,2,0,0,1,23,0,
14092018,12,7,via_peatonal,Sur,Norte,06:30:00,72,0,0,0,0,0,0,18,0,
14092018,12,7,via_peatonal,Sur,Norte,06:44:59,61,0,0,0,0,0,0,31,0,
14092018,12,7,via_peatonal,Sur,Norte,06:59:59,49,1,0,0,0,1,0,18,0,
14092018,12,7,via_peatonal,Sur,Norte,07:14:58,48,0,0,0,0,1,0,16,0,
14092018,12,7,via_peatonal,Sur,Norte,07:29:58,62,0,0,0,0,0,0,29,0,
14092018,12,7,via_peatonal,Sur,Norte,07:44:58,103,0,0,0,0,0,0,16,0,
14092018,12,7,via_peatonal,Sur,Norte,07:59:58,141,0,0,1,0,0,0,12,0,
14092018,12,7,via_peatonal,Sur,Norte,08:14:57,134,0,0,0,0,0,0,11,0,
14092018,12,7,via_peatonal,Sur,Norte,08:29:57,130,0,0,0,0,0,0,10,0,
14092018,12,7,via_peatonal,Sur,Norte,08:44:57,128,0,0,2,0,0,0,10,0,
14092018,12,7,via_peatonal,Sur,Norte,08:59:57,113,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Sur,Norte,09:14:57,82,0,0,1,0,0,0,13,0,
14092018,12,7,via_peatonal,Sur,Norte,09:29:55,98,0,0,1,0,0,0,7,0,
14092018,12,7,via_peatonal,Sur,Norte,09:44:55,136,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Sur,Norte,09:59:55,179,0,0,0,0,0,0,8,0,
14092018,12,7,via_peatonal,Sur,Norte,10:14:55,168,0,0,0,0,0,0,12,0,
14092018,12,7,via_peatonal,Sur,Norte,10:29:55,182,0,0,0,0,0,0,15,0,
14092018,12,7,via_peatonal,Sur,Norte,10:44:55,184,0,0,0,0,0,0,19,0,
14092018,12,7,via_peatonal,Sur,Norte,10:59:54,159,0,0,0,0,0,0,10,0,
14092018,12,7,via_peatonal,Sur,Norte,11:14:54,149,0,0,0,0,0,0,7,0,
14092018,12,7,via_peatonal,Sur,Norte,11:29:53,168,0,0,2,0,0,0,8,0,
14092018,12,7,via_peatonal,Sur,Norte,11:44:53,145,0,0,1,0,0,0,8,0,
14092018,12,7,via_peatonal,Sur,Norte,11:59:53,230,0,0,1,0,0,0,12,0,
14092018,12,7,via_peatonal,Sur,Norte,12:14:53,228,0,0,0,0,0,0,11,0,
14092018,12,7,via_peatonal,Sur,Norte,12:29:52,227,0,0,0,0,0,0,3,0,
14092018,12,7,via_peatonal,Sur,Norte,12:44:52,280,0,0,0,0,0,0,6,0,
14092018,12,7,via_peatonal,Sur,Norte,12:59:52,269,0,0,1,0,0,0,8,0,
14092018,12,7,via_peatonal,Sur,Norte,13:14:51,215,0,3,3,0,0,0,2,0,
14092018,12,7,via_peatonal,Sur,Norte,13:29:51,244,0,0,1,0,0,0,3,0,
14092018,12,7,via_peatonal,Sur,Norte,13:44:51,242,0,0,0,0,0,0,2,0,
14092018,12,7,via_peatonal,Sur,Norte,13:59:51,266,0,0,0,0,0,0,1,0,
14092018,12,7,via_peatonal,Sur,Norte,14:14:50,234,0,0,0,0,0,0,2,0,
14092018,12,7,via_peatonal,Sur,Norte,14:29:50,209,0,0,1,0,0,0,8,0,
14092018,12,7,via_peatonal,Sur,Norte,14:44:49,187,0,0,1,0,0,0,2,0,
14092018,12,7,via_peatonal,Sur,Norte,14:59:49,215,0,0,0,0,0,0,5,0,
14092018,12,7,via_peatonal,Sur,Norte,15:14:49,225,0,0,0,0,0,0,9,0,
14092018,12,7,via_peatonal,Sur,Norte,15:29:47,222,0,0,0,0,0,0,8,0,
14092018,12,7,via_peatonal,Sur,Norte,15:44:47,220,0,0,1,0,0,0,4,0,
14092018,12,7,via_peatonal,Sur,Norte,15:59:47,227,1,0,0,0,0,0,7,0,
14092018,12,7,via_peatonal,Sur,Norte,16:14:47,122,0,0,2,0,0,0,6,0,
14092018,12,7,via_peatonal,Sur,Norte,16:29:45,69,2,0,0,0,0,0,3,0,
14092018,12,7,via_peatonal,Sur,Norte,16:44:45,107,0,0,0,0,0,0,5,0,
14092018,12,7,via_peatonal,Sur,Norte,16:59:45,134,1,0,0,0,0,0,11,0,
